imgid_heading,ground_truth,jpg_name,3_labels
2666_135,present,2,A_Present
2666_135,1_null,4,C_Null
2666_225,present,1,A_Present
2666_225,1_null,5,C_Null
2666_315,present,1,A_Present
2666_315,1_null,5,C_Null
2666_45,present,1,A_Present
2666_45,1_null,5,C_Null
2678_135,present,1,A_Present
2678_135,1_null,5,C_Null
2678_225,present,1,A_Present
2678_225,1_null,5,C_Null
2678_315,present,2,A_Present
2678_315,1_null,4,C_Null
2678_45,present,2,A_Present
2678_45,1_null,4,C_Null
2685_135,1_null,6,C_Null
2685_225,1_null,6,C_Null
2685_315,present,1,A_Present
2685_315,1_null,5,C_Null
2685_45,present,2,A_Present
2685_45,1_null,4,C_Null
2792_135,present,2,A_Present
2792_135,1_null,4,C_Null
2792_225,present,2,A_Present
2792_225,1_null,4,C_Null
2792_315,present,2,A_Present
2792_315,1_null,4,C_Null
2792_45,1_null,6,C_Null
2891_135,1_null,6,C_Null
2891_225,1_null,6,C_Null
2891_315,present,1,A_Present
2891_315,1_null,5,C_Null
2891_45,1_null,6,C_Null
2957_135,present,2,A_Present
2957_135,only_missing,2,B_Missing
2957_135,1_null,2,C_Null
2957_225,1_null,6,C_Null
2957_315,1_null,6,C_Null
2957_45,1_null,6,C_Null
3287_135,1_null,6,C_Null
3287_225,1_null,6,C_Null
3287_315,1_null,6,C_Null
3287_45,1_null,6,C_Null
3515_135,1_null,6,C_Null
3515_225,1_null,6,C_Null
3515_315,present,1,A_Present
3515_315,1_null,5,C_Null
3515_45,1_null,6,C_Null
3517_135,1_null,6,C_Null
3517_225,1_null,6,C_Null
3517_315,present,3,A_Present
3517_315,only_missing,1,B_Missing
3517_315,1_null,2,C_Null
3517_45,present,2,A_Present
3517_45,only_missing,1,B_Missing
3517_45,1_null,3,C_Null
3524_135,present,2,A_Present
3524_135,1_null,4,C_Null
3524_225,1_null,6,C_Null
3524_315,1_null,6,C_Null
3524_45,present,2,A_Present
3524_45,1_null,4,C_Null
3573_135,present,2,A_Present
3573_135,1_null,4,C_Null
3573_225,present,2,A_Present
3573_225,1_null,4,C_Null
3573_315,present,2,A_Present
3573_315,1_null,4,C_Null
3573_45,present,3,A_Present
3573_45,1_null,3,C_Null
3577_135,present,2,A_Present
3577_135,1_null,4,C_Null
3577_225,present,2,A_Present
3577_225,1_null,4,C_Null
3577_315,present,2,A_Present
3577_315,1_null,4,C_Null
3577_45,1_null,6,C_Null
3613_135,1_null,6,C_Null
3613_225,present,2,A_Present
3613_225,1_null,4,C_Null
3613_315,1_null,6,C_Null
3613_45,1_null,6,C_Null
3654_135,present,1,A_Present
3654_135,1_null,5,C_Null
3654_225,present,2,A_Present
3654_225,1_null,4,C_Null
3654_315,present,2,A_Present
3654_315,1_null,4,C_Null
3654_45,present,2,A_Present
3654_45,1_null,4,C_Null
3751_135,present,2,A_Present
3751_135,1_null,4,C_Null
3751_225,present,2,A_Present
3751_225,1_null,4,C_Null
3751_315,1_null,6,C_Null
3751_45,present,1,A_Present
3751_45,1_null,5,C_Null
3905_135,1_null,6,C_Null
3905_225,present,4,A_Present
3905_225,1_null,2,C_Null
3905_315,multiple_present,1,A_Present
3905_315,present,2,A_Present
3905_315,1_null,3,C_Null
3905_45,1_null,6,C_Null
3914_135,1_null,6,C_Null
3914_225,1_null,6,C_Null
3914_315,1_null,6,C_Null
3914_45,present,2,A_Present
3914_45,1_null,4,C_Null
4016_135,present,2,A_Present
4016_135,1_null,4,C_Null
4016_225,present,2,A_Present
4016_225,1_null,4,C_Null
4016_315,present,2,A_Present
4016_315,1_null,4,C_Null
4016_45,present,2,A_Present
4016_45,1_null,4,C_Null
4034_135,present,2,A_Present
4034_135,1_null,4,C_Null
4034_225,1_null,6,C_Null
4034_315,1_null,6,C_Null
4034_45,1_null,6,C_Null
4042_135,present,4,A_Present
4042_135,1_null,2,C_Null
4042_225,present,1,A_Present
4042_225,1_null,5,C_Null
4042_315,1_null,6,C_Null
4042_45,multiple_present,2,A_Present
4042_45,1_null,4,C_Null
4047_135,only_missing,1,B_Missing
4047_135,1_null,5,C_Null
4047_225,present,2,A_Present
4047_225,1_null,4,C_Null
4047_315,present,2,A_Present
4047_315,1_null,4,C_Null
4047_45,1_null,6,C_Null
4093_135,1_null,6,C_Null
4093_225,present,1,A_Present
4093_225,only_missing,2,B_Missing
4093_225,1_null,3,C_Null
4093_315,present,1,A_Present
4093_315,only_missing,2,B_Missing
4093_315,1_null,3,C_Null
4093_45,1_null,6,C_Null
4113_135,present,2,A_Present
4113_135,1_null,4,C_Null
4113_225,present,2,A_Present
4113_225,1_null,4,C_Null
4113_315,present,2,A_Present
4113_315,1_null,4,C_Null
4113_45,present,2,A_Present
4113_45,1_null,4,C_Null
4165_135,present,1,A_Present
4165_135,1_null,5,C_Null
4165_225,present,2,A_Present
4165_225,1_null,4,C_Null
4165_315,1_null,6,C_Null
4165_45,multiple_present,1,A_Present
4165_45,present,2,A_Present
4165_45,1_null,3,C_Null
4282_135,1_null,6,C_Null
4282_225,1_null,6,C_Null
4282_315,present,2,A_Present
4282_315,1_null,4,C_Null
4282_45,present,2,A_Present
4282_45,1_null,4,C_Null
4294_135,present,2,A_Present
4294_135,1_null,4,C_Null
4294_225,present,2,A_Present
4294_225,1_null,4,C_Null
4294_315,present,1,A_Present
4294_315,1_null,5,C_Null
4294_45,present,1,A_Present
4294_45,1_null,5,C_Null
4350_135,present,4,A_Present
4350_135,only_missing,1,B_Missing
4350_135,1_null,1,C_Null
4350_225,present,2,A_Present
4350_225,1_null,4,C_Null
4350_315,present,2,A_Present
4350_315,only_missing,1,B_Missing
4350_315,1_null,3,C_Null
4350_45,present,1,A_Present
4350_45,1_null,5,C_Null
4404_135,1_null,6,C_Null
4404_225,present,2,A_Present
4404_225,1_null,4,C_Null
4404_315,1_null,6,C_Null
4404_45,1_null,6,C_Null
4460_135,present,2,A_Present
4460_135,1_null,4,C_Null
4460_225,present,2,A_Present
4460_225,1_null,4,C_Null
4460_315,present,2,A_Present
4460_315,1_null,4,C_Null
4460_45,1_null,6,C_Null
4504_135,present,2,A_Present
4504_135,1_null,4,C_Null
4504_225,present,2,A_Present
4504_225,1_null,4,C_Null
4504_315,present,2,A_Present
4504_315,1_null,4,C_Null
4504_45,multiple_present,1,A_Present
4504_45,present,2,A_Present
4504_45,1_null,3,C_Null
4513_135,1_null,6,C_Null
4513_225,1_null,6,C_Null
4513_315,1_null,6,C_Null
4513_45,1_null,6,C_Null
4550_135,present,1,A_Present
4550_135,1_null,5,C_Null
4550_225,present,2,A_Present
4550_225,1_null,4,C_Null
4550_315,present,1,A_Present
4550_315,1_null,5,C_Null
4550_45,present,2,A_Present
4550_45,1_null,4,C_Null
4615_135,1_null,6,C_Null
4615_225,1_null,6,C_Null
4615_315,1_null,6,C_Null
4615_45,present,2,A_Present
4615_45,1_null,4,C_Null
4639_135,1_null,6,C_Null
4639_225,1_null,6,C_Null
4639_315,1_null,6,C_Null
4639_45,present,1,A_Present
4639_45,1_null,5,C_Null
4684_135,multiple_present,1,A_Present
4684_135,present,2,A_Present
4684_135,1_null,3,C_Null
4684_225,1_null,6,C_Null
4684_315,1_null,6,C_Null
4684_45,present,4,A_Present
4684_45,1_null,2,C_Null
4698_135,present,3,A_Present
4698_135,1_null,3,C_Null
4698_225,1_null,6,C_Null
4698_315,1_null,6,C_Null
4698_45,present,1,A_Present
4698_45,1_null,5,C_Null
4719_135,1_null,6,C_Null
4719_225,1_null,6,C_Null
4719_315,1_null,6,C_Null
4719_45,1_null,6,C_Null
4726_135,present,2,A_Present
4726_135,1_null,4,C_Null
4726_225,present,2,A_Present
4726_225,1_null,4,C_Null
4726_315,present,2,A_Present
4726_315,1_null,4,C_Null
4726_45,present,2,A_Present
4726_45,1_null,4,C_Null
4750_135,1_null,6,C_Null
4750_225,1_null,6,C_Null
4750_315,present,1,A_Present
4750_315,only_missing,2,B_Missing
4750_315,1_null,3,C_Null
4750_45,present,2,A_Present
4750_45,only_missing,1,B_Missing
4750_45,1_null,3,C_Null
4768_135,1_null,6,C_Null
4768_225,present,1,A_Present
4768_225,1_null,5,C_Null
4768_315,present,2,A_Present
4768_315,1_null,4,C_Null
4768_45,1_null,6,C_Null
4845_135,1_null,6,C_Null
4845_225,present,2,A_Present
4845_225,1_null,4,C_Null
4845_315,present,2,A_Present
4845_315,1_null,4,C_Null
4845_45,1_null,6,C_Null
4846_135,1_null,6,C_Null
4846_225,1_null,6,C_Null
4846_315,present,2,A_Present
4846_315,1_null,4,C_Null
4846_45,1_null,6,C_Null
4882_135,1_null,6,C_Null
4882_225,1_null,6,C_Null
4882_315,1_null,6,C_Null
4882_45,1_null,6,C_Null
4903_135,present,2,A_Present
4903_135,1_null,4,C_Null
4903_225,present,2,A_Present
4903_225,1_null,4,C_Null
4903_315,present,2,A_Present
4903_315,1_null,4,C_Null
4903_45,multiple_present,1,A_Present
4903_45,present,2,A_Present
4903_45,1_null,3,C_Null
4913_135,present,2,A_Present
4913_135,1_null,4,C_Null
4913_225,present,2,A_Present
4913_225,1_null,4,C_Null
4913_315,1_null,6,C_Null
4913_45,present,1,A_Present
4913_45,1_null,5,C_Null
4918_135,present,1,A_Present
4918_135,only_missing,1,B_Missing
4918_135,1_null,4,C_Null
4918_225,present,2,A_Present
4918_225,1_null,4,C_Null
4918_315,present,2,A_Present
4918_315,1_null,4,C_Null
4918_45,1_null,6,C_Null
4945_135,1_null,6,C_Null
4945_225,present,2,A_Present
4945_225,1_null,4,C_Null
4945_315,1_null,6,C_Null
4945_45,1_null,6,C_Null
4955_135,present,2,A_Present
4955_135,only_missing,1,B_Missing
4955_135,1_null,3,C_Null
4955_225,present,2,A_Present
4955_225,1_null,4,C_Null
4955_315,present,2,A_Present
4955_315,1_null,4,C_Null
4955_45,present,1,A_Present
4955_45,1_null,5,C_Null
5018_135,1_null,6,C_Null
5018_225,1_null,6,C_Null
5018_315,1_null,6,C_Null
5018_45,1_null,6,C_Null
5046_135,1_null,6,C_Null
5046_225,1_null,6,C_Null
5046_315,1_null,6,C_Null
5046_45,1_null,6,C_Null
510_135,present,2,A_Present
510_135,1_null,4,C_Null
510_225,1_null,6,C_Null
510_315,1_null,6,C_Null
510_45,present,1,A_Present
510_45,1_null,5,C_Null
5116_135,present,1,A_Present
5116_135,1_null,5,C_Null
5116_225,present,2,A_Present
5116_225,1_null,4,C_Null
5116_315,present,2,A_Present
5116_315,1_null,4,C_Null
5116_45,1_null,6,C_Null
5136_135,present,2,A_Present
5136_135,1_null,4,C_Null
5136_225,present,1,A_Present
5136_225,1_null,5,C_Null
5136_315,present,2,A_Present
5136_315,1_null,4,C_Null
5136_45,present,2,A_Present
5136_45,1_null,4,C_Null
5171_135,present,1,A_Present
5171_135,1_null,5,C_Null
5171_225,present,2,A_Present
5171_225,1_null,4,C_Null
5171_315,present,2,A_Present
5171_315,1_null,4,C_Null
5171_45,present,2,A_Present
5171_45,1_null,4,C_Null
5194_135,1_null,6,C_Null
5194_225,present,2,A_Present
5194_225,1_null,4,C_Null
5194_315,present,1,A_Present
5194_315,1_null,5,C_Null
5194_45,present,2,A_Present
5194_45,1_null,4,C_Null
5196_135,present,2,A_Present
5196_135,1_null,4,C_Null
5196_225,present,1,A_Present
5196_225,1_null,5,C_Null
5196_315,present,2,A_Present
5196_315,1_null,4,C_Null
5196_45,present,1,A_Present
5196_45,only_missing,1,B_Missing
5196_45,1_null,4,C_Null
5238_135,present,2,A_Present
5238_135,1_null,4,C_Null
5238_225,present,2,A_Present
5238_225,1_null,4,C_Null
5238_315,present,2,A_Present
5238_315,1_null,4,C_Null
5238_45,1_null,6,C_Null
5241_135,present,2,A_Present
5241_135,1_null,4,C_Null
5241_225,1_null,6,C_Null
5241_315,present,2,A_Present
5241_315,1_null,4,C_Null
5241_45,present,2,A_Present
5241_45,only_missing,1,B_Missing
5241_45,1_null,3,C_Null
5292_135,present,2,A_Present
5292_135,1_null,4,C_Null
5292_225,1_null,6,C_Null
5292_315,1_null,6,C_Null
5292_45,1_null,6,C_Null
5293_135,1_null,6,C_Null
5293_225,1_null,6,C_Null
5293_315,1_null,6,C_Null
5293_45,1_null,6,C_Null
5308_135,present,2,A_Present
5308_135,1_null,4,C_Null
5308_225,present,2,A_Present
5308_225,1_null,4,C_Null
5308_315,present,2,A_Present
5308_315,1_null,4,C_Null
5308_45,present,2,A_Present
5308_45,1_null,4,C_Null
5356_135,only_missing,2,B_Missing
5356_135,1_null,4,C_Null
5356_225,present,2,A_Present
5356_225,1_null,4,C_Null
5356_315,1_null,6,C_Null
5356_45,1_null,6,C_Null
5362_135,present,2,A_Present
5362_135,1_null,4,C_Null
5362_225,present,2,A_Present
5362_225,1_null,4,C_Null
5362_315,present,2,A_Present
5362_315,1_null,4,C_Null
5362_45,present,2,A_Present
5362_45,1_null,4,C_Null
5373_135,present,1,A_Present
5373_135,1_null,5,C_Null
5373_225,present,2,A_Present
5373_225,1_null,4,C_Null
5373_315,present,2,A_Present
5373_315,only_missing,1,B_Missing
5373_315,1_null,3,C_Null
5373_45,present,2,A_Present
5373_45,1_null,4,C_Null
5443_135,present,1,A_Present
5443_135,1_null,5,C_Null
5443_225,present,2,A_Present
5443_225,1_null,4,C_Null
5443_315,1_null,6,C_Null
5443_45,present,2,A_Present
5443_45,1_null,4,C_Null
5476_135,1_null,6,C_Null
5476_225,1_null,6,C_Null
5476_315,1_null,6,C_Null
5476_45,1_null,6,C_Null
5479_135,present,1,A_Present
5479_135,1_null,5,C_Null
5479_225,present,2,A_Present
5479_225,1_null,4,C_Null
5479_315,1_null,6,C_Null
5479_45,1_null,6,C_Null
5588_135,only_missing,2,B_Missing
5588_135,1_null,4,C_Null
5588_225,present,2,A_Present
5588_225,1_null,4,C_Null
5588_315,present,1,A_Present
5588_315,1_null,5,C_Null
5588_45,present,1,A_Present
5588_45,1_null,5,C_Null
5601_135,1_null,6,C_Null
5601_225,1_null,6,C_Null
5601_315,present,2,A_Present
5601_315,only_missing,2,B_Missing
5601_315,1_null,2,C_Null
5601_45,present,1,A_Present
5601_45,1_null,5,C_Null
5606_135,1_null,6,C_Null
5606_225,1_null,6,C_Null
5606_315,1_null,6,C_Null
5606_45,1_null,6,C_Null
5623_135,present,2,A_Present
5623_135,1_null,4,C_Null
5623_225,multiple_present,1,A_Present
5623_225,present,2,A_Present
5623_225,1_null,3,C_Null
5623_315,multiple_present,1,A_Present
5623_315,present,1,A_Present
5623_315,1_null,4,C_Null
5623_45,present,1,A_Present
5623_45,1_null,5,C_Null
5624_135,multiple_present,1,A_Present
5624_135,present,2,A_Present
5624_135,1_null,3,C_Null
5624_225,multiple_present,1,A_Present
5624_225,present,1,A_Present
5624_225,1_null,4,C_Null
5624_315,multiple_present,1,A_Present
5624_315,present,2,A_Present
5624_315,1_null,3,C_Null
5624_45,present,2,A_Present
5624_45,1_null,4,C_Null
5642_135,present,1,A_Present
5642_135,1_null,5,C_Null
5642_225,present,2,A_Present
5642_225,1_null,4,C_Null
5642_315,1_null,6,C_Null
5642_45,1_null,6,C_Null
5698_135,present,2,A_Present
5698_135,1_null,4,C_Null
5698_225,present,1,A_Present
5698_225,1_null,5,C_Null
5698_315,present,2,A_Present
5698_315,1_null,4,C_Null
5698_45,present,2,A_Present
5698_45,1_null,4,C_Null
5758_135,1_null,6,C_Null
5758_225,present,2,A_Present
5758_225,1_null,4,C_Null
5758_315,present,2,A_Present
5758_315,1_null,4,C_Null
5758_45,1_null,6,C_Null
5791_135,present,2,A_Present
5791_135,1_null,4,C_Null
5791_225,multiple_present,1,A_Present
5791_225,present,2,A_Present
5791_225,1_null,3,C_Null
5791_315,present,3,A_Present
5791_315,1_null,3,C_Null
5791_45,present,4,A_Present
5791_45,1_null,2,C_Null
5832_135,present,2,A_Present
5832_135,1_null,4,C_Null
5832_225,present,1,A_Present
5832_225,1_null,5,C_Null
5832_315,present,2,A_Present
5832_315,1_null,4,C_Null
5832_45,1_null,6,C_Null
5876_135,present,1,A_Present
5876_135,1_null,5,C_Null
5876_225,1_null,6,C_Null
5876_315,1_null,6,C_Null
5876_45,1_null,6,C_Null
5893_135,1_null,6,C_Null
5893_225,1_null,6,C_Null
5893_315,present,2,A_Present
5893_315,1_null,4,C_Null
5893_45,present,2,A_Present
5893_45,1_null,4,C_Null
5894_135,1_null,6,C_Null
5894_225,1_null,6,C_Null
5894_315,1_null,6,C_Null
5894_45,present,2,A_Present
5894_45,1_null,4,C_Null
6014_135,1_null,6,C_Null
6014_225,1_null,6,C_Null
6014_315,1_null,6,C_Null
6014_45,1_null,6,C_Null
6052_135,present,2,A_Present
6052_135,1_null,4,C_Null
6052_225,present,2,A_Present
6052_225,1_null,4,C_Null
6052_315,present,1,A_Present
6052_315,1_null,5,C_Null
6052_45,present,2,A_Present
6052_45,1_null,4,C_Null
6053_135,1_null,6,C_Null
6053_225,1_null,6,C_Null
6053_315,present,1,A_Present
6053_315,1_null,5,C_Null
6053_45,1_null,6,C_Null
6084_135,1_null,6,C_Null
6084_225,present,2,A_Present
6084_225,1_null,4,C_Null
6084_315,present,2,A_Present
6084_315,1_null,4,C_Null
6084_45,1_null,6,C_Null
6090_135,1_null,6,C_Null
6090_225,1_null,6,C_Null
6090_315,1_null,6,C_Null
6090_45,1_null,6,C_Null
6099_135,present,2,A_Present
6099_135,only_missing,2,B_Missing
6099_135,1_null,2,C_Null
6099_225,present,1,A_Present
6099_225,1_null,5,C_Null
6099_315,1_null,6,C_Null
6099_45,1_null,6,C_Null
6275_135,1_null,6,C_Null
6275_225,1_null,6,C_Null
6275_315,1_null,6,C_Null
6275_45,present,1,A_Present
6275_45,1_null,5,C_Null
6343_135,present,2,A_Present
6343_135,1_null,4,C_Null
6343_225,present,2,A_Present
6343_225,1_null,4,C_Null
6343_315,present,2,A_Present
6343_315,1_null,4,C_Null
6343_45,present,2,A_Present
6343_45,1_null,4,C_Null
6349_135,1_null,6,C_Null
6349_225,1_null,6,C_Null
6349_315,1_null,6,C_Null
6349_45,1_null,6,C_Null
6353_135,1_null,6,C_Null
6353_225,1_null,6,C_Null
6353_315,1_null,6,C_Null
6353_45,1_null,6,C_Null
6419_135,1_null,6,C_Null
6419_225,1_null,6,C_Null
6419_315,1_null,6,C_Null
6419_45,1_null,6,C_Null
6451_135,present,2,A_Present
6451_135,1_null,4,C_Null
6451_225,present,2,A_Present
6451_225,1_null,4,C_Null
6451_315,present,2,A_Present
6451_315,1_null,4,C_Null
6451_45,present,1,A_Present
6451_45,1_null,5,C_Null
6461_135,present,1,A_Present
6461_135,only_missing,1,B_Missing
6461_135,1_null,4,C_Null
6461_225,present,2,A_Present
6461_225,1_null,4,C_Null
6461_315,present,1,A_Present
6461_315,1_null,5,C_Null
6461_45,present,2,A_Present
6461_45,1_null,4,C_Null
6468_135,1_null,6,C_Null
6468_225,1_null,6,C_Null
6468_315,1_null,6,C_Null
6468_45,1_null,6,C_Null
6500_135,multiple_present,2,A_Present
6500_135,present,1,A_Present
6500_135,1_null,3,C_Null
6500_225,multiple_present,1,A_Present
6500_225,present,1,A_Present
6500_225,only_missing,3,B_Missing
6500_225,1_null,1,C_Null
6500_315,present,4,A_Present
6500_315,1_null,2,C_Null
6500_45,present,2,A_Present
6500_45,1_null,4,C_Null
6520_135,present,1,A_Present
6520_135,1_null,5,C_Null
6520_225,present,1,A_Present
6520_225,1_null,5,C_Null
6520_315,present,2,A_Present
6520_315,1_null,4,C_Null
6520_45,1_null,6,C_Null
6523_135,present,2,A_Present
6523_135,1_null,4,C_Null
6523_225,present,2,A_Present
6523_225,1_null,4,C_Null
6523_315,present,1,A_Present
6523_315,1_null,5,C_Null
6523_45,present,1,A_Present
6523_45,1_null,5,C_Null
6524_135,1_null,6,C_Null
6524_225,1_null,6,C_Null
6524_315,1_null,6,C_Null
6524_45,1_null,6,C_Null
6529_135,present,2,A_Present
6529_135,1_null,4,C_Null
6529_225,present,1,A_Present
6529_225,1_null,5,C_Null
6529_315,present,2,A_Present
6529_315,1_null,4,C_Null
6529_45,present,2,A_Present
6529_45,1_null,4,C_Null
6544_135,present,2,A_Present
6544_135,1_null,4,C_Null
6544_225,present,1,A_Present
6544_225,1_null,5,C_Null
6544_315,1_null,6,C_Null
6544_45,present,2,A_Present
6544_45,1_null,4,C_Null
6549_135,present,2,A_Present
6549_135,1_null,4,C_Null
6549_225,present,2,A_Present
6549_225,1_null,4,C_Null
6549_315,present,2,A_Present
6549_315,1_null,4,C_Null
6549_45,present,2,A_Present
6549_45,1_null,4,C_Null
6653_135,present,2,A_Present
6653_135,1_null,4,C_Null
6653_225,present,1,A_Present
6653_225,1_null,5,C_Null
6653_315,1_null,6,C_Null
6653_45,1_null,6,C_Null
6662_135,present,2,A_Present
6662_135,1_null,4,C_Null
6662_225,present,2,A_Present
6662_225,1_null,4,C_Null
6662_315,present,2,A_Present
6662_315,1_null,4,C_Null
6662_45,present,2,A_Present
6662_45,1_null,4,C_Null
6713_135,present,2,A_Present
6713_135,1_null,4,C_Null
6713_225,1_null,6,C_Null
6713_315,present,2,A_Present
6713_315,1_null,4,C_Null
6713_45,only_missing,2,B_Missing
6713_45,1_null,4,C_Null
6744_135,1_null,6,C_Null
6744_225,1_null,6,C_Null
6744_315,1_null,6,C_Null
6744_45,1_null,6,C_Null
6746_135,1_null,6,C_Null
6746_225,1_null,6,C_Null
6746_315,present,1,A_Present
6746_315,1_null,5,C_Null
6746_45,present,1,A_Present
6746_45,1_null,5,C_Null
6752_135,present,2,A_Present
6752_135,1_null,4,C_Null
6752_225,present,2,A_Present
6752_225,1_null,4,C_Null
6752_315,present,1,A_Present
6752_315,1_null,5,C_Null
6752_45,1_null,6,C_Null
6753_135,present,2,A_Present
6753_135,1_null,4,C_Null
6753_225,present,3,A_Present
6753_225,1_null,3,C_Null
6753_315,multiple_present,1,A_Present
6753_315,present,1,A_Present
6753_315,1_null,4,C_Null
6753_45,present,2,A_Present
6753_45,1_null,4,C_Null
6852_135,present,4,A_Present
6852_135,1_null,2,C_Null
6852_225,multiple_present,1,A_Present
