imgid_heading,ground_truth,jpg_name,3_labels
6852_225,present,2,A_Present
6852_225,1_null,3,C_Null
6852_315,multiple_present,1,A_Present
6852_315,present,2,A_Present
6852_315,1_null,3,C_Null
6852_45,multiple_present,1,A_Present
6852_45,present,2,A_Present
6852_45,1_null,3,C_Null
693_135,1_null,6,C_Null
693_225,1_null,6,C_Null
693_315,1_null,6,C_Null
693_45,1_null,6,C_Null
6950_135,present,2,A_Present
6950_135,1_null,4,C_Null
6950_225,present,2,A_Present
6950_225,1_null,4,C_Null
6950_315,present,2,A_Present
6950_315,1_null,4,C_Null
6950_45,present,2,A_Present
6950_45,1_null,4,C_Null
6962_135,1_null,6,C_Null
6962_225,1_null,6,C_Null
6962_315,multiple_present,1,A_Present
6962_315,present,2,A_Present
6962_315,1_null,3,C_Null
6962_45,present,2,A_Present
6962_45,1_null,4,C_Null
6973_135,present,2,A_Present
6973_135,1_null,4,C_Null
6973_225,1_null,6,C_Null
6973_315,present,1,A_Present
6973_315,1_null,5,C_Null
6973_45,present,2,A_Present
6973_45,1_null,4,C_Null
7003_135,1_null,6,C_Null
7003_225,present,2,A_Present
7003_225,1_null,4,C_Null
7003_315,present,2,A_Present
7003_315,1_null,4,C_Null
7003_45,1_null,6,C_Null
7090_135,1_null,6,C_Null
7090_225,present,3,A_Present
7090_225,1_null,3,C_Null
7090_315,present,1,A_Present
7090_315,1_null,5,C_Null
7090_45,1_null,6,C_Null
7100_135,1_null,6,C_Null
7100_225,present,1,A_Present
7100_225,1_null,5,C_Null
7100_315,present,2,A_Present
7100_315,1_null,4,C_Null
7100_45,1_null,6,C_Null
7108_135,present,2,A_Present
7108_135,1_null,4,C_Null
7108_225,present,2,A_Present
7108_225,1_null,4,C_Null
7108_315,present,2,A_Present
7108_315,1_null,4,C_Null
7108_45,present,1,A_Present
7108_45,1_null,5,C_Null
7119_135,1_null,6,C_Null
7119_225,1_null,6,C_Null
7119_315,present,2,A_Present
7119_315,1_null,4,C_Null
7119_45,present,2,A_Present
7119_45,1_null,4,C_Null
7136_135,1_null,6,C_Null
7136_225,present,2,A_Present
7136_225,1_null,4,C_Null
7136_315,present,1,A_Present
7136_315,1_null,5,C_Null
7136_45,present,2,A_Present
7136_45,1_null,4,C_Null
7155_135,present,1,A_Present
7155_135,1_null,5,C_Null
7155_225,present,2,A_Present
7155_225,1_null,4,C_Null
7155_315,present,2,A_Present
7155_315,1_null,4,C_Null
7155_45,present,1,A_Present
7155_45,1_null,5,C_Null
7220_135,1_null,6,C_Null
7220_225,1_null,6,C_Null
7220_315,present,2,A_Present
7220_315,1_null,4,C_Null
7220_45,1_null,6,C_Null
7253_135,1_null,6,C_Null
7253_225,present,4,A_Present
7253_225,1_null,2,C_Null
7253_315,1_null,6,C_Null
7253_45,1_null,6,C_Null
7295_135,present,2,A_Present
7295_135,1_null,4,C_Null
7295_225,1_null,6,C_Null
7295_315,present,1,A_Present
7295_315,1_null,5,C_Null
7295_45,present,2,A_Present
7295_45,1_null,4,C_Null
7316_135,present,2,A_Present
7316_135,1_null,4,C_Null
7316_225,present,2,A_Present
7316_225,1_null,4,C_Null
7316_315,present,1,A_Present
7316_315,1_null,5,C_Null
7316_45,present,2,A_Present
7316_45,1_null,4,C_Null
7359_135,1_null,6,C_Null
7359_225,1_null,6,C_Null
7359_315,present,3,A_Present
7359_315,1_null,3,C_Null
7359_45,1_null,6,C_Null
7362_135,present,2,A_Present
7362_135,1_null,4,C_Null
7362_225,1_null,6,C_Null
7362_315,multiple_present,1,A_Present
7362_315,present,2,A_Present
7362_315,1_null,3,C_Null
7362_45,multiple_present,1,A_Present
7362_45,present,3,A_Present
7362_45,1_null,2,C_Null
7377_135,1_null,6,C_Null
7377_225,present,2,A_Present
7377_225,1_null,4,C_Null
7377_315,present,2,A_Present
7377_315,1_null,4,C_Null
7377_45,1_null,6,C_Null
7389_135,present,2,A_Present
7389_135,1_null,4,C_Null
7389_225,present,1,A_Present
7389_225,1_null,5,C_Null
7389_315,present,2,A_Present
7389_315,1_null,4,C_Null
7389_45,present,2,A_Present
7389_45,1_null,4,C_Null
7403_135,present,2,A_Present
7403_135,1_null,4,C_Null
7403_225,present,2,A_Present
7403_225,1_null,4,C_Null
7403_315,present,1,A_Present
7403_315,1_null,5,C_Null
7403_45,present,2,A_Present
7403_45,1_null,4,C_Null
7405_135,present,2,A_Present
7405_135,1_null,4,C_Null
7405_225,present,1,A_Present
7405_225,1_null,5,C_Null
7405_315,present,2,A_Present
7405_315,1_null,4,C_Null
7405_45,present,2,A_Present
7405_45,1_null,4,C_Null
7411_135,present,2,A_Present
7411_135,1_null,4,C_Null
7411_225,present,2,A_Present
7411_225,1_null,4,C_Null
7411_315,1_null,6,C_Null
7411_45,present,2,A_Present
7411_45,1_null,4,C_Null
7480_135,present,2,A_Present
7480_135,1_null,4,C_Null
7480_225,present,2,A_Present
7480_225,1_null,4,C_Null
7480_315,1_null,6,C_Null
7480_45,multiple_present,1,A_Present
7480_45,present,2,A_Present
7480_45,1_null,3,C_Null
7481_135,present,4,A_Present
7481_135,1_null,2,C_Null
7481_225,present,4,A_Present
7481_225,1_null,2,C_Null
7481_315,1_null,6,C_Null
7481_45,present,2,A_Present
7481_45,1_null,4,C_Null
7552_135,1_null,6,C_Null
7552_225,1_null,6,C_Null
7552_315,1_null,6,C_Null
7552_45,1_null,6,C_Null
7593_135,present,1,A_Present
7593_135,1_null,5,C_Null
7593_225,present,1,A_Present
7593_225,1_null,5,C_Null
7593_315,present,2,A_Present
7593_315,1_null,4,C_Null
7593_45,present,2,A_Present
7593_45,1_null,4,C_Null
7609_135,1_null,6,C_Null
7609_225,present,2,A_Present
7609_225,1_null,4,C_Null
7609_315,1_null,6,C_Null
7609_45,present,1,A_Present
7609_45,1_null,5,C_Null
7611_135,present,2,A_Present
7611_135,1_null,4,C_Null
7611_225,present,2,A_Present
7611_225,1_null,4,C_Null
7611_315,1_null,6,C_Null
7611_45,present,1,A_Present
7611_45,1_null,5,C_Null
7618_135,present,2,A_Present
7618_135,1_null,4,C_Null
7618_225,present,1,A_Present
7618_225,1_null,5,C_Null
7618_315,present,1,A_Present
7618_315,1_null,5,C_Null
7618_45,present,1,A_Present
7618_45,1_null,5,C_Null
7633_135,present,4,A_Present
7633_135,1_null,2,C_Null
7633_225,present,1,A_Present
7633_225,1_null,5,C_Null
7633_315,1_null,6,C_Null
7633_45,present,2,A_Present
7633_45,1_null,4,C_Null
7645_135,present,1,A_Present
7645_135,1_null,5,C_Null
7645_225,present,1,A_Present
7645_225,1_null,5,C_Null
7645_315,1_null,6,C_Null
7645_45,1_null,6,C_Null
7659_135,present,1,A_Present
7659_135,1_null,5,C_Null
7659_225,present,2,A_Present
7659_225,1_null,4,C_Null
7659_315,1_null,6,C_Null
7659_45,1_null,6,C_Null
7673_135,present,2,A_Present
7673_135,1_null,4,C_Null
7673_225,present,2,A_Present
7673_225,1_null,4,C_Null
7673_315,present,2,A_Present
7673_315,1_null,4,C_Null
7673_45,present,2,A_Present
7673_45,1_null,4,C_Null
7675_135,present,2,A_Present
7675_135,1_null,4,C_Null
7675_225,1_null,6,C_Null
7675_315,present,2,A_Present
7675_315,1_null,4,C_Null
7675_45,present,2,A_Present
7675_45,1_null,4,C_Null
7691_135,1_null,6,C_Null
7691_225,1_null,6,C_Null
7691_315,present,2,A_Present
7691_315,only_missing,1,B_Missing
7691_315,1_null,3,C_Null
7691_45,present,2,A_Present
7691_45,only_missing,1,B_Missing
7691_45,1_null,3,C_Null
7699_135,present,1,A_Present
7699_135,1_null,5,C_Null
7699_225,1_null,6,C_Null
7699_315,present,1,A_Present
7699_315,1_null,5,C_Null
7699_45,1_null,6,C_Null
7743_135,1_null,6,C_Null
7743_225,present,2,A_Present
7743_225,1_null,4,C_Null
7743_315,multiple_present,1,A_Present
7743_315,present,3,A_Present
7743_315,1_null,2,C_Null
7743_45,multiple_present,1,A_Present
7743_45,present,2,A_Present
7743_45,1_null,3,C_Null
7748_135,1_null,6,C_Null
7748_225,1_null,6,C_Null
7748_315,multiple_present,1,A_Present
7748_315,present,2,A_Present
7748_315,1_null,3,C_Null
7748_45,1_null,6,C_Null
7755_135,present,2,A_Present
7755_135,only_missing,1,B_Missing
7755_135,1_null,3,C_Null
7755_225,present,1,A_Present
7755_225,1_null,5,C_Null
7755_315,present,1,A_Present
7755_315,1_null,5,C_Null
7755_45,present,2,A_Present
7755_45,only_missing,1,B_Missing
7755_45,1_null,3,C_Null
7760_135,present,2,A_Present
7760_135,1_null,4,C_Null
7760_225,present,2,A_Present
7760_225,1_null,4,C_Null
7760_315,1_null,6,C_Null
7760_45,1_null,6,C_Null
7769_135,present,2,A_Present
7769_135,1_null,4,C_Null
7769_225,multiple_present,1,A_Present
7769_225,present,2,A_Present
7769_225,1_null,3,C_Null
7769_315,multiple_present,1,A_Present
7769_315,present,2,A_Present
7769_315,1_null,3,C_Null
7769_45,1_null,6,C_Null
7837_135,present,2,A_Present
7837_135,1_null,4,C_Null
7837_225,present,2,A_Present
7837_225,1_null,4,C_Null
7837_315,present,1,A_Present
7837_315,1_null,5,C_Null
7837_45,present,1,A_Present
7837_45,1_null,5,C_Null
7855_135,present,2,A_Present
7855_135,1_null,4,C_Null
7855_225,present,2,A_Present
7855_225,1_null,4,C_Null
7855_315,present,2,A_Present
7855_315,1_null,4,C_Null
7855_45,1_null,6,C_Null
7859_135,1_null,6,C_Null
7859_225,present,3,A_Present
7859_225,1_null,3,C_Null
7859_315,present,1,A_Present
7859_315,1_null,5,C_Null
7859_45,1_null,6,C_Null
7867_135,1_null,6,C_Null
7867_225,1_null,6,C_Null
7867_315,1_null,6,C_Null
7867_45,present,2,A_Present
7867_45,1_null,4,C_Null
7869_135,1_null,6,C_Null
7869_225,1_null,6,C_Null
7869_315,1_null,6,C_Null
7869_45,1_null,6,C_Null
7879_135,1_null,6,C_Null
7879_225,1_null,6,C_Null
7879_315,1_null,6,C_Null
7879_45,1_null,6,C_Null
7909_135,1_null,6,C_Null
7909_225,1_null,6,C_Null
7909_315,1_null,6,C_Null
7909_45,present,2,A_Present
7909_45,1_null,4,C_Null
7929_135,present,1,A_Present
7929_135,1_null,5,C_Null
7929_225,present,2,A_Present
7929_225,1_null,4,C_Null
7929_315,present,2,A_Present
7929_315,1_null,4,C_Null
7929_45,present,2,A_Present
7929_45,1_null,4,C_Null
7970_135,multiple_present,1,A_Present
7970_135,present,2,A_Present
7970_135,1_null,3,C_Null
7970_225,1_null,6,C_Null
7970_315,multiple_present,1,A_Present
7970_315,present,2,A_Present
7970_315,1_null,3,C_Null
7970_45,present,3,A_Present
7970_45,1_null,3,C_Null
7978_135,1_null,6,C_Null
7978_225,1_null,6,C_Null
7978_315,1_null,6,C_Null
7978_45,present,1,A_Present
7978_45,1_null,5,C_Null
7985_135,1_null,6,C_Null
7985_225,present,2,A_Present
7985_225,1_null,4,C_Null
7985_315,1_null,6,C_Null
7985_45,1_null,6,C_Null
8062_135,present,2,A_Present
8062_135,1_null,4,C_Null
8062_225,present,2,A_Present
8062_225,1_null,4,C_Null
8062_315,present,2,A_Present
8062_315,1_null,4,C_Null
8062_45,present,2,A_Present
8062_45,1_null,4,C_Null
8064_135,1_null,6,C_Null
8064_225,1_null,6,C_Null
8064_315,present,1,A_Present
8064_315,1_null,5,C_Null
8064_45,1_null,6,C_Null
8080_135,present,2,A_Present
8080_135,1_null,4,C_Null
8080_225,1_null,6,C_Null
8080_315,present,2,A_Present
8080_315,1_null,4,C_Null
8080_45,present,2,A_Present
8080_45,1_null,4,C_Null
8192_135,1_null,6,C_Null
8192_225,present,2,A_Present
8192_225,1_null,4,C_Null
8192_315,present,1,A_Present
8192_315,1_null,5,C_Null
8192_45,1_null,6,C_Null
8257_135,present,2,A_Present
8257_135,1_null,4,C_Null
8257_225,present,2,A_Present
8257_225,1_null,4,C_Null
8257_315,present,2,A_Present
8257_315,1_null,4,C_Null
8257_45,present,2,A_Present
8257_45,1_null,4,C_Null
8261_135,1_null,6,C_Null
8261_225,present,2,A_Present
8261_225,1_null,4,C_Null
8261_315,present,2,A_Present
8261_315,1_null,4,C_Null
8261_45,1_null,6,C_Null
8399_135,present,2,A_Present
8399_135,1_null,4,C_Null
8399_225,present,2,A_Present
8399_225,1_null,4,C_Null
8399_315,1_null,6,C_Null
8399_45,present,2,A_Present
8399_45,1_null,4,C_Null
8447_135,1_null,6,C_Null
8447_225,1_null,6,C_Null
8447_315,1_null,6,C_Null
8447_45,1_null,6,C_Null
8462_135,present,2,A_Present
8462_135,1_null,4,C_Null
8462_225,present,2,A_Present
8462_225,1_null,4,C_Null
8462_315,present,2,A_Present
8462_315,1_null,4,C_Null
8462_45,multiple_present,1,A_Present
8462_45,present,2,A_Present
8462_45,1_null,3,C_Null
8475_135,present,1,A_Present
8475_135,1_null,5,C_Null
8475_225,1_null,6,C_Null
8475_315,only_missing,3,B_Missing
8475_315,1_null,3,C_Null
8475_45,1_null,6,C_Null
8483_135,multiple_present,1,A_Present
8483_135,present,2,A_Present
8483_135,1_null,3,C_Null
8483_225,multiple_present,1,A_Present
8483_225,present,2,A_Present
8483_225,1_null,3,C_Null
8483_315,multiple_present,2,A_Present
8483_315,1_null,4,C_Null
8483_45,multiple_present,1,A_Present
8483_45,present,2,A_Present
8483_45,1_null,3,C_Null
8503_135,1_null,6,C_Null
8503_225,1_null,6,C_Null
8503_315,1_null,6,C_Null
8503_45,present,1,A_Present
8503_45,1_null,5,C_Null
8531_135,present,2,A_Present
8531_135,only_missing,2,B_Missing
8531_135,1_null,2,C_Null
8531_225,1_null,6,C_Null
8531_315,1_null,6,C_Null
8531_45,present,3,A_Present
8531_45,1_null,3,C_Null
8540_135,present,2,A_Present
8540_135,1_null,4,C_Null
8540_225,present,1,A_Present
8540_225,1_null,5,C_Null
8540_315,present,2,A_Present
8540_315,1_null,4,C_Null
8540_45,present,2,A_Present
8540_45,1_null,4,C_Null
8558_135,present,2,A_Present
8558_135,1_null,4,C_Null
8558_225,present,1,A_Present
8558_225,1_null,5,C_Null
8558_315,present,1,A_Present
8558_315,1_null,5,C_Null
8558_45,present,2,A_Present
8558_45,1_null,4,C_Null
8568_135,1_null,6,C_Null
8568_225,present,2,A_Present
8568_225,1_null,4,C_Null
8568_315,present,1,A_Present
8568_315,1_null,5,C_Null
8568_45,present,1,A_Present
8568_45,1_null,5,C_Null
8569_135,present,2,A_Present
8569_135,1_null,4,C_Null
8569_225,present,2,A_Present
8569_225,1_null,4,C_Null
8569_315,present,1,A_Present
8569_315,1_null,5,C_Null
8569_45,1_null,6,C_Null
8584_135,1_null,6,C_Null
8584_225,1_null,6,C_Null
8584_315,present,2,A_Present
8584_315,1_null,4,C_Null
8584_45,present,2,A_Present
8584_45,1_null,4,C_Null
8589_135,present,2,A_Present
8589_135,1_null,4,C_Null
8589_225,present,2,A_Present
8589_225,only_missing,1,B_Missing
8589_225,1_null,3,C_Null
8589_315,present,2,A_Present
8589_315,1_null,4,C_Null
8589_45,present,1,A_Present
8589_45,only_missing,1,B_Missing
8589_45,1_null,4,C_Null
8650_135,1_null,6,C_Null
8650_225,1_null,6,C_Null
8650_315,present,2,A_Present
8650_315,1_null,4,C_Null
8650_45,present,2,A_Present
8650_45,1_null,4,C_Null
8715_135,present,2,A_Present
8715_135,1_null,4,C_Null
8715_225,present,2,A_Present
8715_225,1_null,4,C_Null
8715_315,present,2,A_Present
8715_315,1_null,4,C_Null
8715_45,present,2,A_Present
8715_45,1_null,4,C_Null
8721_135,present,1,A_Present
8721_135,1_null,5,C_Null
8721_225,1_null,6,C_Null
8721_315,present,2,A_Present
8721_315,1_null,4,C_Null
8721_45,multiple_present,1,A_Present
8721_45,present,2,A_Present
8721_45,1_null,3,C_Null
8780_135,multiple_present,1,A_Present
8780_135,present,2,A_Present
8780_135,1_null,3,C_Null
8780_225,present,2,A_Present
8780_225,1_null,4,C_Null
8780_315,present,4,A_Present
8780_315,1_null,2,C_Null
8780_45,present,3,A_Present
8780_45,1_null,3,C_Null
8787_135,present,1,A_Present
8787_135,1_null,5,C_Null
8787_225,present,2,A_Present
8787_225,1_null,4,C_Null
8787_315,present,2,A_Present
8787_315,1_null,4,C_Null
8787_45,present,2,A_Present
8787_45,1_null,4,C_Null
8791_135,present,2,A_Present
8791_135,1_null,4,C_Null
8791_225,present,2,A_Present
8791_225,only_missing,2,B_Missing
8791_225,1_null,2,C_Null
8791_315,present,2,A_Present
8791_315,only_missing,2,B_Missing
8791_315,1_null,2,C_Null
8791_45,only_missing,1,B_Missing
8791_45,1_null,5,C_Null
8828_135,present,1,A_Present
8828_135,1_null,5,C_Null
8828_225,present,1,A_Present
8828_225,1_null,5,C_Null
8828_315,present,2,A_Present
8828_315,1_null,4,C_Null
8828_45,present,1,A_Present
8828_45,1_null,5,C_Null
8829_135,multiple_present,2,A_Present
8829_135,only_missing,1,B_Missing
8829_135,1_null,3,C_Null
8829_225,present,2,A_Present
8829_225,1_null,4,C_Null
8829_315,present,3,A_Present
8829_315,1_null,3,C_Null
8829_45,multiple_present,2,A_Present
8829_45,1_null,4,C_Null
8839_135,present,2,A_Present
8839_135,1_null,4,C_Null
8839_225,present,2,A_Present
8839_225,1_null,4,C_Null
8839_315,present,2,A_Present
8839_315,1_null,4,C_Null
8839_45,present,1,A_Present
8839_45,1_null,5,C_Null
8853_135,present,1,A_Present
8853_135,1_null,5,C_Null
8853_225,present,2,A_Present
8853_225,1_null,4,C_Null
8853_315,1_null,6,C_Null
8853_45,present,1,A_Present
8853_45,1_null,5,C_Null
8861_135,1_null,6,C_Null
8861_225,present,1,A_Present
8861_225,only_missing,2,B_Missing
8861_225,1_null,3,C_Null
8861_315,present,2,A_Present
8861_315,only_missing,1,B_Missing
8861_315,1_null,3,C_Null
8861_45,present,2,A_Present
8861_45,1_null,4,C_Null
8897_135,1_null,6,C_Null
8897_225,1_null,6,C_Null
8897_315,present,3,A_Present
8897_315,1_null,3,C_Null
8897_45,1_null,6,C_Null
8945_135,present,2,A_Present
8945_135,1_null,4,C_Null
8945_225,present,2,A_Present
8945_225,1_null,4,C_Null
8945_315,1_null,6,C_Null
8945_45,present,2,A_Present
8945_45,1_null,4,C_Null
8997_135,1_null,6,C_Null
8997_225,1_null,6,C_Null
8997_315,1_null,6,C_Null
8997_45,1_null,6,C_Null
9006_135,1_null,6,C_Null
9006_225,present,2,A_Present
9006_225,1_null,4,C_Null
9006_315,present,2,A_Present
9006_315,1_null,4,C_Null
9006_45,1_null,6,C_Null
9023_135,1_null,6,C_Null
9023_225,present,1,A_Present
9023_225,1_null,5,C_Null
9023_315,1_null,6,C_Null
9023_45,1_null,6,C_Null
9052_135,present,2,A_Present
9052_135,1_null,4,C_Null
9052_225,1_null,6,C_Null
9052_315,1_null,6,C_Null
9052_45,present,2,A_Present
9052_45,1_null,4,C_Null
9127_135,1_null,6,C_Null
9127_225,present,1,A_Present
9127_225,1_null,5,C_Null
9127_315,1_null,6,C_Null
9127_45,1_null,6,C_Null
9175_135,1_null,6,C_Null
9175_225,present,1,A_Present
9175_225,1_null,5,C_Null
9175_315,1_null,6,C_Null
9175_45,present,2,A_Present
9175_45,1_null,4,C_Null
92_135,1_null,6,C_Null
92_225,1_null,6,C_Null
92_315,1_null,6,C_Null
92_45,1_null,6,C_Null
9552_135,only_missing,3,B_Missing
9552_135,1_null,3,C_Null
9552_225,only_missing,3,B_Missing
9552_225,1_null,3,C_Null
9552_315,1_null,6,C_Null
9552_45,present,2,A_Present
9552_45,1_null,4,C_Null
9557_135,present,2,A_Present
9557_135,1_null,4,C_Null
9557_225,present,1,A_Present
9557_225,1_null,5,C_Null
9557_315,present,2,A_Present
9557_315,1_null,4,C_Null
9557_45,present,1,A_Present
9557_45,1_null,5,C_Null
9564_135,present,1,A_Present
9564_135,1_null,5,C_Null
9564_225,present,2,A_Present
9564_225,1_null,4,C_Null
9564_315,present,2,A_Present
9564_315,1_null,4,C_Null
9564_45,present,2,A_Present
9564_45,1_null,4,C_Null
9676_135,1_null,6,C_Null
9676_225,1_null,6,C_Null
9676_315,present,1,A_Present
9676_315,1_null,5,C_Null
9676_45,present,1,A_Present
9676_45,1_null,5,C_Null
9716_135,present,2,A_Present
9716_135,1_null,4,C_Null
9716_225,present,2,A_Present
9716_225,1_null,4,C_Null
9716_315,present,1,A_Present
9716_315,1_null,5,C_Null
9716_45,present,2,A_Present
9716_45,1_null,4,C_Null
9744_135,1_null,6,C_Null
9744_225,1_null,6,C_Null
9744_315,1_null,6,C_Null
9744_45,1_null,6,C_Null
9756_135,present,1,A_Present
9756_135,1_null,5,C_Null
9756_225,1_null,6,C_Null
9756_315,present,2,A_Present
9756_315,1_null,4,C_Null
9756_45,present,2,A_Present
9756_45,1_null,4,C_Null
9780_135,1_null,6,C_Null
9780_225,present,1,A_Present
9780_225,1_null,5,C_Null
9780_315,present,2,A_Present
9780_315,1_null,4,C_Null
9780_45,present,2,A_Present
9780_45,1_null,4,C_Null
9808_135,1_null,6,C_Null
9808_225,1_null,6,C_Null
9808_315,only_missing,1,B_Missing
9808_315,1_null,5,C_Null
9808_45,present,1,A_Present
9808_45,1_null,5,C_Null
9827_135,present,2,A_Present
9827_135,1_null,4,C_Null
9827_225,present,2,A_Present
9827_225,1_null,4,C_Null
9827_315,present,2,A_Present
9827_315,1_null,4,C_Null
9827_45,present,2,A_Present
9827_45,1_null,4,C_Null
9852_135,1_null,6,C_Null
9852_225,1_null,6,C_Null
9852_315,present,2,A_Present
9852_315,1_null,4,C_Null
9852_45,1_null,6,C_Null
9864_135,present,1,A_Present
9864_135,1_null,5,C_Null
9864_225,1_null,6,C_Null
9864_315,1_null,6,C_Null
9864_45,present,1,A_Present
9864_45,1_null,5,C_Null
9987_135,1_null,6,C_Null
9987_225,present,1,A_Present
9987_225,1_null,5,C_Null
9987_315,present,2,A_Present
9987_315,1_null,4,C_Null
9987_45,present,2,A_Present
9987_45,1_null,4,C_Null
